Created as New Dataset,Sample 004 By Laboratory Date Friday, November 21 2025
cm-1,A
1214.00,1.0728
1213.00,1.0740
1212.00,1.0750
1211.00,1.0756
1210.00,1.0761
1209.00,1.0770
1208.00,1.0787
1207.00,1.0815
1206.00,1.0850
1205.00,1.0890
1204.00,1.0932
1203.00,1.0975
1202.00,1.1018
1201.00,1.1056
1200.00,1.1087
1199.00,1.1106
1198.00,1.1111
1197.00,1.1106
1196.00,1.1094
1195.00,1.1081
1194.00,1.1067
1193.00,1.1052
1192.00,1.1036
1191.00,1.1015
1190.00,1.0986
1189.00,1.0944
1188.00,1.0893
1187.00,1.0841
1186.00,1.0795
1185.00,1.0759
1184.00,1.0735
1183.00,1.0721
1182.00,1.0716
1181.00,1.0718
1180.00,1.0727
1179.00,1.0745
1178.00,1.0770
1177.00,1.0797
1176.00,1.0826
1175.00,1.0856
1174.00,1.0887
1173.00,1.0916
1172.00,1.0943
1171.00,1.0967
1170.00,1.0980
1169.00,1.0980
1168.00,1.0969
1167.00,1.0955
1166.00,1.0945
1165.00,1.0938
1164.00,1.0928
1163.00,1.0912
1162.00,1.0887
1161.00,1.0854
1160.00,1.0818
1159.00,1.0782
1158.00,1.0748
1157.00,1.0715
1156.00,1.0685
1155.00,1.0655
1154.00,1.0624
1153.00,1.0591
1152.00,1.0562
1151.00,1.0539
1150.00,1.0522
1149.00,1.0510
1148.00,1.0499
1147.00,1.0487
1146.00,1.0473
1145.00,1.0455
1144.00,1.0439
1143.00,1.0429
1142.00,1.0427
1141.00,1.0426
1140.00,1.0426
1139.00,1.0432
1138.00,1.0446
1137.00,1.0467
1136.00,1.0489
1135.00,1.0505
1134.00,1.0510
1133.00,1.0502
1132.00,1.0481
1131.00,1.0452
1130.00,1.0416
1129.00,1.0380
1128.00,1.0347
1127.00,1.0322
1126.00,1.0305
1125.00,1.0296
1124.00,1.0293
1123.00,1.0291
1122.00,1.0287
1121.00,1.0282
1120.00,1.0281
1119.00,1.0288
1118.00,1.0301
1117.00,1.0318
1116.00,1.0337
1115.00,1.0357
1114.00,1.0371
1113.00,1.0373
1112.00,1.0361
1111.00,1.0337
1110.00,1.0309
1109.00,1.0280
1108.00,1.0258
1107.00,1.0247
1106.00,1.0248
1105.00,1.0256
1104.00,1.0268
1103.00,1.0283
1102.00,1.0299
1101.00,1.0312
1100.00,1.0321
1099.00,1.0330
1098.00,1.0338
1097.00,1.0345
1096.00,1.0349
1095.00,1.0348
1094.00,1.0343
1093.00,1.0334
1092.00,1.0323
1091.00,1.0316
1090.00,1.0313
1089.00,1.0312
1088.00,1.0310
1087.00,1.0305
1086.00,1.0301
1085.00,1.0300
1084.00,1.0304
1083.00,1.0315
1082.00,1.0327
1081.00,1.0339
1080.00,1.0351
1079.00,1.0364
1078.00,1.0376
1077.00,1.0381
1076.00,1.0373
1075.00,1.0356
1074.00,1.0333
1073.00,1.0308
1072.00,1.0284
1071.00,1.0262
1070.00,1.0240
1069.00,1.0216
1068.00,1.0190
1067.00,1.0164
1066.00,1.0142
1065.00,1.0124
1064.00,1.0108
1063.00,1.0093
1062.00,1.0082
1061.00,1.0075
1060.00,1.0072
1059.00,1.0068
1058.00,1.0062
1057.00,1.0054
1056.00,1.0045
1055.00,1.0037
1054.00,1.0028
1053.00,1.0018
1052.00,1.0011
1051.00,1.0012
1050.00,1.0020
1049.00,1.0031
1048.00,1.0040
1047.00,1.0047
1046.00,1.0050
1045.00,1.0048
1044.00,1.0045
1043.00,1.0043
1042.00,1.0040
1041.00,1.0033
1040.00,1.0024
1039.00,1.0020
1038.00,1.0022
1037.00,1.0027
1036.00,1.0032
1035.00,1.0039
1034.00,1.0052
1033.00,1.0071
1032.00,1.0092
1031.00,1.0114
1030.00,1.0136
1029.00,1.0159
1028.00,1.0182
1027.00,1.0198
1026.00,1.0199
1025.00,1.0178
1024.00,1.0139
1023.00,1.0093
1022.00,1.0052
1021.00,1.0024
1020.00,1.0006
1019.00,0.9998
1018.00,0.9993
1017.00,0.9984
1016.00,0.9969
1015.00,0.9950
1014.00,0.9937
1013.00,0.9941
1012.00,0.9962
1011.00,0.9994
1010.00,1.0020
1009.00,1.0026
1008.00,1.0008
1007.00,0.9973
1006.00,0.9934
1005.00,0.9903
1004.00,0.9884
1003.00,0.9878
1002.00,0.9882
1001.00,0.9890
1000.00,0.9899
999.00,0.9907
998.00,0.9911
997.00,0.9910
996.00,0.9906
995.00,0.9903
994.00,0.9902
993.00,0.9906
992.00,0.9914
991.00,0.9924
990.00,0.9935
989.00,0.9945
988.00,0.9959
987.00,0.9982
986.00,1.0012
985.00,1.0047
984.00,1.0085
983.00,1.0127
982.00,1.0175
981.00,1.0224
980.00,1.0271
979.00,1.0316
978.00,1.0364
977.00,1.0417
976.00,1.0473
975.00,1.0528
974.00,1.0579
973.00,1.0630
972.00,1.0680
971.00,1.0727
970.00,1.0766
969.00,1.0797
968.00,1.0818
967.00,1.0832
966.00,1.0835
965.00,1.0824
964.00,1.0799
963.00,1.0764
962.00,1.0724
961.00,1.0682
960.00,1.0640
959.00,1.0597
958.00,1.0547
957.00,1.0489
956.00,1.0426
955.00,1.0360
954.00,1.0293
953.00,1.0221
952.00,1.0146
951.00,1.0071
950.00,1.0002
949.00,0.9945
948.00,0.9899
947.00,0.9864
946.00,0.9836
945.00,0.9815
944.00,0.9804
943.00,0.9807
942.00,0.9820
941.00,0.9833
940.00,0.9843
939.00,0.9848
938.00,0.9850
937.00,0.9849
936.00,0.9842
935.00,0.9832
934.00,0.9822
933.00,0.9813
932.00,0.9804
931.00,0.9796
930.00,0.9791
929.00,0.9790
928.00,0.9790
927.00,0.9794
926.00,0.9804
925.00,0.9820
924.00,0.9841
923.00,0.9868
922.00,0.9896
921.00,0.9920
920.00,0.9935
919.00,0.9936
918.00,0.9924
917.00,0.9902
916.00,0.9876
915.00,0.9850
914.00,0.9826
913.00,0.9804
912.00,0.9785
911.00,0.9771
910.00,0.9758
909.00,0.9744
908.00,0.9728
907.00,0.9713
906.00,0.9704
905.00,0.9701
904.00,0.9701
903.00,0.9701
902.00,0.9699
901.00,0.9698
900.00,0.9699
899.00,0.9702
898.00,0.9707
897.00,0.9711
896.00,0.9714
895.00,0.9719
894.00,0.9728
893.00,0.9739
892.00,0.9749
891.00,0.9755
890.00,0.9756
889.00,0.9748
888.00,0.9734
887.00,0.9719
886.00,0.9705
885.00,0.9692
884.00,0.9680
883.00,0.9670
882.00,0.9664
881.00,0.9664
880.00,0.9666
879.00,0.9668
878.00,0.9667
877.00,0.9666
876.00,0.9667
875.00,0.9671
874.00,0.9676
873.00,0.9679
872.00,0.9679
871.00,0.9678
870.00,0.9677
869.00,0.9679
868.00,0.9687
867.00,0.9699
866.00,0.9711
865.00,0.9719
864.00,0.9725
863.00,0.9732
862.00,0.9736
861.00,0.9729
860.00,0.9707
859.00,0.9677
858.00,0.9646
857.00,0.9615
856.00,0.9582
855.00,0.9551
854.00,0.9529
853.00,0.9518
852.00,0.9515
851.00,0.9518
850.00,0.9526
849.00,0.9539
848.00,0.9553
847.00,0.9562
846.00,0.9566
845.00,0.9565
844.00,0.9563
843.00,0.9566
842.00,0.9581
841.00,0.9614
840.00,0.9667
839.00,0.9737
838.00,0.9814
837.00,0.9882
836.00,0.9922
835.00,0.9924
834.00,0.9893
833.00,0.9844
832.00,0.9788
831.00,0.9731
830.00,0.9677
829.00,0.9632
828.00,0.9601
827.00,0.9589
826.00,0.9594
825.00,0.9614
824.00,0.9639
823.00,0.9658
822.00,0.9667
821.00,0.9667
820.00,0.9670
819.00,0.9678
818.00,0.9688
817.00,0.9691
816.00,0.9683
815.00,0.9669
814.00,0.9652
813.00,0.9637
812.00,0.9623
811.00,0.9613
810.00,0.9604
809.00,0.9590
808.00,0.9571
807.00,0.9551
806.00,0.9536
805.00,0.9526
804.00,0.9521
803.00,0.9516
802.00,0.9505
801.00,0.9487
800.00,0.9470
799.00,0.9461
798.00,0.9462
797.00,0.9469
796.00,0.9475
795.00,0.9477
794.00,0.9478
793.00,0.9480
792.00,0.9487
791.00,0.9503
790.00,0.9527
789.00,0.9552
788.00,0.9571
787.00,0.9588
786.00,0.9608
785.00,0.9632
784.00,0.9651
783.00,0.9660
782.00,0.9666
781.00,0.9678
780.00,0.9704
779.00,0.9735
778.00,0.9760
777.00,0.9769
776.00,0.9766
775.00,0.9764
774.00,0.9771
773.00,0.9788
772.00,0.9805
771.00,0.9816
770.00,0.9822
769.00,0.9825
768.00,0.9831
767.00,0.9839
766.00,0.9849
765.00,0.9856
764.00,0.9861
763.00,0.9863
762.00,0.9870
761.00,0.9887
760.00,0.9911
759.00,0.9936
758.00,0.9952
757.00,0.9959
756.00,0.9967
755.00,0.9979
754.00,0.9991
753.00,0.9990
752.00,0.9972
751.00,0.9944
750.00,0.9917
749.00,0.9903
748.00,0.9902
747.00,0.9910
746.00,0.9917
745.00,0.9920
744.00,0.9922
743.00,0.9929
742.00,0.9942
741.00,0.9957
740.00,0.9970
739.00,0.9980
738.00,0.9988
737.00,0.9998
736.00,1.0014
735.00,1.0041
734.00,1.0076
733.00,1.0110
732.00,1.0143
731.00,1.0178
730.00,1.0225
729.00,1.0287
728.00,1.0365
727.00,1.0457
726.00,1.0564
725.00,1.0681
724.00,1.0796
723.00,1.0889
722.00,1.0936
721.00,1.0914
720.00,1.0821
719.00,1.0677
718.00,1.0512
717.00,1.0351
716.00,1.0209
715.00,1.0093
714.00,1.0002
713.00,0.9929
712.00,0.9865
711.00,0.9810
710.00,0.9760
709.00,0.9717
708.00,0.9678
707.00,0.9646
706.00,0.9623
705.00,0.9604
704.00,0.9584
703.00,0.9562
702.00,0.9541
701.00,0.9526
700.00,0.9515
699.00,0.9503
698.00,0.9487
697.00,0.9467
696.00,0.9445
695.00,0.9424
694.00,0.9406
693.00,0.9396
692.00,0.9402
691.00,0.9426
690.00,0.9460
689.00,0.9486
688.00,0.9488
687.00,0.9462
686.00,0.9415
685.00,0.9356
684.00,0.9299
683.00,0.9249
682.00,0.9210
681.00,0.9182
680.00,0.9165
679.00,0.9157
678.00,0.9157
677.00,0.9160
676.00,0.9160
675.00,0.9157
674.00,0.9154
673.00,0.9155
672.00,0.9160
671.00,0.9172
670.00,0.9198
669.00,0.9242
668.00,0.9296
667.00,0.9319
666.00,0.9291
665.00,0.9254
664.00,0.9237
663.00,0.9239
662.00,0.9244
661.00,0.9243
660.00,0.9241
659.00,0.9244
658.00,0.9251
657.00,0.9257
656.00,0.9262
655.00,0.9270
654.00,0.9280
653.00,0.9291
652.00,0.9299
651.00,0.9305
650.00,0.9310
649.00,0.9317
648.00,0.9327
647.00,0.9338
646.00,0.9345
645.00,0.9348
644.00,0.9355
643.00,0.9372
642.00,0.9398
641.00,0.9426
640.00,0.9448
639.00,0.9462
638.00,0.9468
637.00,0.9469
636.00,0.9471
635.00,0.9481
634.00,0.9498
633.00,0.9517
632.00,0.9532
631.00,0.9541
630.00,0.9544
629.00,0.9544
628.00,0.9547
627.00,0.9555
626.00,0.9566
625.00,0.9581
624.00,0.9606
623.00,0.9641
622.00,0.9674
621.00,0.9693
620.00,0.9699
619.00,0.9703
618.00,0.9709
617.00,0.9715
616.00,0.9717
615.00,0.9715
614.00,0.9704
613.00,0.9681
612.00,0.9652
611.00,0.9629
610.00,0.9617
609.00,0.9611
608.00,0.9605
607.00,0.9597
606.00,0.9590
605.00,0.9582
604.00,0.9575
603.00,0.9568
602.00,0.9561
601.00,0.9550
600.00,0.9537
599.00,0.9533
598.00,0.9547
597.00,0.9576
596.00,0.9613
595.00,0.9648
594.00,0.9677
593.00,0.9694
592.00,0.9703
591.00,0.9710
590.00,0.9720
589.00,0.9733
588.00,0.9754
587.00,0.9785
586.00,0.9821
585.00,0.9855
584.00,0.9878
583.00,0.9893
582.00,0.9904
581.00,0.9918
580.00,0.9938
579.00,0.9963
578.00,0.9980
577.00,0.9983
576.00,0.9981
575.00,0.9989
574.00,1.0016
573.00,1.0052
572.00,1.0087
571.00,1.0112
570.00,1.0124
569.00,1.0116
568.00,1.0096
567.00,1.0077
566.00,1.0066
565.00,1.0061
564.00,1.0060
563.00,1.0069
562.00,1.0097
561.00,1.0133
560.00,1.0162
559.00,1.0176
558.00,1.0177
557.00,1.0168
556.00,1.0152
555.00,1.0138
554.00,1.0129
553.00,1.0120
552.00,1.0103
551.00,1.0086
550.00,1.0086
